location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million
Colombia,COL,2021-08-19,32741710.0,21371871.0,14052941.0,0,278514.0,195089.0,63.87,41.69,27.41,0,3805.0
Colombia,COL,2021-08-20,33005580.0,21549430.0,14157111.0,0,263870.0,207487.0,64.38,42.03,27.62,0,4047.0
Colombia,COL,2021-08-21,33255471.0,21753014.0,14208967.0,0,249891.0,212282.0,64.87,42.43,27.72,0,4141.0
Colombia,COL,2021-08-22,33405365.0,21864127.0,14250028.0,0,149894.0,219988.0,65.16,42.65,27.8,0,4291.0
Colombia,COL,2021-08-23,33696899.0,22095795.0,14323100.0,0,291534.0,238248.0,65.73,43.1,27.94,0,4647.0
Colombia,COL,2021-08-24,33963461.0,22301932.0,14390587.0,0,266562.0,252941.0,66.25,43.5,28.07,0,4934.0
Colombia,COL,2021-08-25,34247170.0,22531555.0,14448771.0,0,283709.0,254853.0,66.8,43.95,28.18,0,4971.0
Colombia,COL,2021-08-27,34805950.0,22978676.0,14592150.0,0,0,257196.0,67.89,44.82,28.46,0,5017.0
Colombia,COL,2021-08-28,35071950.0,23201104.0,14639269.0,0,266000.0,259497.0,68.41,45.26,28.56,0,5062.0
Colombia,COL,2021-08-29,35172185.0,23288536.0,14653162.0,0,100235.0,252403.0,68.61,45.43,28.58,0,4923.0
Colombia,COL,2021-08-30,35355619.0,23443209.0,14685797.0,0,183434.0,236960.0,68.97,45.73,28.65,0,4622.0
Colombia,COL,2021-08-31,35546165.0,23600147.0,14722990.0,0,190546.0,226101.0,69.34,46.03,28.72,0,4410.0
Colombia,COL,2021-09-02,35750492.0,23760584.0,14771114.0,0,0,174847.0,69.74,46.35,28.81,0,3411.0
Colombia,COL,2021-09-03,36090729.0,24004709.0,14873013.0,0,340237.0,183540.0,70.4,46.82,29.01,0,3580.0
Colombia,COL,2021-09-04,36235580.0,24111434.0,14912159.0,0,144851.0,166233.0,70.68,47.03,29.09,0,3243.0
Colombia,COL,2021-09-09,37034145.0,24260079.0,15572631.0,0,0,183379.0,72.24,47.32,30.38,0,3577.0
Comoros,COM,2021-05-12,43728.0,43140.0,588.0,0,0,1442.0,4.92,4.86,0.07,0,1623.0
Comoros,COM,2021-05-18,44975.0,43140.0,1835.0,0,0,384.0,5.06,4.86,0.21,0,432.0
Comoros,COM,2021-05-21,58440.0,43140.0,15300.0,0,0,2042.0,6.58,4.86,1.72,0,2298.0
Comoros,COM,2021-05-26,80023.0,43140.0,36883.0,0,0,4366.0,9.01,4.86,4.15,0,4914.0
Comoros,COM,2021-06-08,84360.0,43140.0,41220.0,0,0,57.0,9.5,4.86,4.64,0,64.0
Comoros,COM,2021-07-24,125960.0,84740.0,41220.0,0,0,1846.0,14.18,9.54,4.64,0,2078.0
Comoros,COM,2021-08-03,162450.0,121092.0,41358.0,0,0,3649.0,18.28,13.63,4.66,0,4107.0
Comoros,COM,2021-08-09,188875.0,147517.0,41358.0,0,0,4296.0,21.26,16.6,4.66,0,4835.0
Comoros,COM,2021-08-16,216123.0,174765.0,41358.0,0,0,3893.0,24.33,19.67,4.66,0,4382.0
Comoros,COM,2021-08-20,239158.0,175038.0,64126.0,0,0,4959.0,26.92,19.7,7.22,0,5582.0
Comoros,COM,2021-08-27,277419.0,175038.0,102389.0,0,0,5466.0,31.22,19.7,11.52,0,6152.0
Congo,COG,2021-07-29,198698.0,132671.0,66027.0,0,0,2497.0,3.51,2.35,1.17,0,441.0
Congo,COG,2021-08-12,255988.0,160945.0,95043.0,0,0,4092.0,4.53,2.85,1.68,0,723.0
Congo,COG,2021-08-19,273790.0,172162.0,101628.0,0,0,2543.0,4.84,3.04,1.8,0,450.0
Congo,COG,2021-08-25,290287.0,184812.0,105475.0,0,0,2720.0,5.13,3.27,1.86,0,481.0
Congo,COG,2021-09-09,309575.0,198954.0,110621.0,0,0,1286.0,5.47,3.52,1.96,0,227.0
Cook Islands,COK,2021-06-08,9564.0,9535.0,29.0,0,0,182.0,54.43,54.26,0.17,0,10357.0
Cook Islands,COK,2021-06-15,12254.0,9589.0,2665.0,0,0,384.0,69.74,54.57,15.17,0,21853.0
Cook Islands,COK,2021-06-21,17556.0,9613.0,7943.0,0,0,812.0,99.91,54.71,45.2,0,46210.0
Cook Islands,COK,2021-06-29,18942.0,9755.0,9187.0,0,0,173.0,107.8,55.51,52.28,0,9845.0
Cook Islands,COK,2021-07-20,20509.0,10931.0,9578.0,0,0,75.0,116.71,62.21,54.51,0,4268.0
Cook Islands,COK,2021-08-31,22456.0,11416.0,11040.0,0,0,46.0,127.79,64.97,62.83,0,2618.0
Costa Rica,CRI,2021-01-15,24859.0,24804.0,55.0,0,0,2158.0,0.48,0.48,0.0,0,420.0
Costa Rica,CRI,2021-01-18,29389.0,29257.0,132.0,0,0,1880.0,0.57,0.57,0.0,0,366.0
Costa Rica,CRI,2021-01-25,48128.0,45707.0,2421.0,0,0,2677.0,0.94,0.89,0.05,0,521.0
Costa Rica,CRI,2021-02-01,57701.0,45863.0,11838.0,0,0,1368.0,1.12,0.89,0.23,0,266.0
Costa Rica,CRI,2021-02-08,75113.0,46750.0,28363.0,0,0,2487.0,1.46,0.91,0.55,0,484.0
Costa Rica,CRI,2021-02-15,96948.0,54395.0,42553.0,0,0,3119.0,1.89,1.06,0.83,0,607.0
Costa Rica,CRI,2021-02-22,101183.0,57162.0,44021.0,0,0,605.0,1.97,1.11,0.86,0,118.0
Costa Rica,CRI,2021-03-01,149812.0,103695.0,46117.0,0,0,6947.0,2.92,2.02,0.9,0,1352.0
Costa Rica,CRI,2021-03-05,193273.0,142049.0,51224.0,0,0,9186.0,3.76,2.76,1.0,0,1787.0
Costa Rica,CRI,2021-03-08,204586.0,151841.0,52745.0,0,0,7825.0,3.98,2.95,1.03,0,1523.0
Costa Rica,CRI,2021-03-12,241724.0,187826.0,53898.0,0,0,6922.0,4.7,3.65,1.05,0,1347.0
Costa Rica,CRI,2021-03-15,248082.0,190088.0,57994.0,0,0,6214.0,4.83,3.7,1.13,0,1209.0
Costa Rica,CRI,2021-03-22,312425.0,206198.0,106227.0,0,0,9192.0,6.08,4.01,2.07,0,1789.0
Costa Rica,CRI,2021-03-24,348037.0,213404.0,134633.0,0,0,11653.0,6.77,4.15,2.62,0,2268.0
Costa Rica,CRI,2021-03-29,384355.0,224092.0,160263.0,0,0,10276.0,7.48,4.36,3.12,0,2000.0
Costa Rica,CRI,2021-04-06,504930.0,291368.0,213562.0,0,0,15072.0,9.83,5.67,4.16,0,2933.0
Costa Rica,CRI,2021-04-12,586799.0,354291.0,232508.0,0,0,13849.0,11.42,6.89,4.52,0,2695.0
Costa Rica,CRI,2021-04-19,698327.0,450593.0,247734.0,0,0,15933.0,13.59,8.77,4.82,0,3100.0
Costa Rica,CRI,2021-04-26,818884.0,538682.0,280202.0,0,0,17222.0,15.93,10.48,5.45,0,3351.0
Costa Rica,CRI,2021-05-03,950252.0,605099.0,345153.0,0,0,18767.0,18.49,11.77,6.72,0,3652.0
Costa Rica,CRI,2021-05-10,1093931.0,657301.0,436630.0,0,0,20526.0,21.29,12.79,8.5,0,3994.0
Costa Rica,CRI,2021-05-17,1251900.0,721882.0,530018.0,0,0,22567.0,24.36,14.05,10.31,0,4391.0
Costa Rica,CRI,2021-05-24,1457802.0,867517.0,590285.0,0,0,29415.0,28.37,16.88,11.49,0,5724.0
Costa Rica,CRI,2021-06-01,1658685.0,1012339.0,646346.0,0,0,25110.0,32.28,19.7,12.58,0,4886.0
Costa Rica,CRI,2021-06-07,1906177.0,1219551.0,686626.0,0,0,38943.0,37.09,23.73,13.36,0,7578.0
Costa Rica,CRI,2021-06-14,2150520.0,1409778.0,740742.0,0,0,34906.0,41.85,27.43,14.41,0,6792.0
Costa Rica,CRI,2021-06-22,2331030.0,1535967.0,795063.0,0,0,22564.0,45.36,29.89,15.47,0,4391.0
Costa Rica,CRI,2021-06-28,2440385.0,1629222.0,811163.0,0,0,18846.0,47.49,31.7,15.78,0,3667.0
Costa Rica,CRI,2021-07-05,2521795.0,1704864.0,816931.0,0,0,11630.0,49.07,33.17,15.9,0,2263.0
Costa Rica,CRI,2021-07-13,2606791.0,1783949.0,822842.0,0,0,10624.0,50.73,34.71,16.01,0,2067.0
Costa Rica,CRI,2021-07-19,2812795.0,1982452.0,830343.0,0,0,30947.0,54.73,38.58,16.16,0,6022.0
Costa Rica,CRI,2021-07-26,3424278.0,2573189.0,851089.0,0,0,87355.0,66.63,50.07,16.56,0,16998.0
Costa Rica,CRI,2021-08-09,3643509.0,2780658.0,862851.0,0,0,15659.0,70.9,54.11,16.79,0,3047.0
Costa Rica,CRI,2021-08-16,3848155.0,2948584.0,899571.0,0,0,29235.0,74.88,57.38,17.5,0,5689.0
Costa Rica,CRI,2021-08-23,4033022.0,3029514.0,1003508.0,0,0,26410.0,78.48,58.95,19.53,0,5139.0
Costa Rica,CRI,2021-08-30,4278505.0,3059023.0,1219482.0,0,0,35069.0,83.25,59.53,23.73,0,6824.0
Costa Rica,CRI,2021-09-08,4580610.0,3071596.0,1509014.0,0,0,33567.0,89.13,59.77,29.36,0,6532.0
Croatia,HRV,2021-01-25,69984.0,58077.0,11907.0,0,0,2640.0,1.71,1.42,0.29,0,647.0
Croatia,HRV,2021-02-01,83928.0,58829.0,25099.0,0,0,1992.0,2.06,1.44,0.61,0,488.0
Croatia,HRV,2021-02-03,87929.0,59064.0,28865.0,0,0,1848.0,2.15,1.45,0.71,0,453.0
Croatia,HRV,2021-02-04,95505.0,59593.0,35912.0,0,7576.0,2573.0,2.34,1.46,0.88,0,630.0
Croatia,HRV,2021-02-09,102207.0,61241.0,41966.0,0,0,2326.0,2.5,1.5,1.03,0,570.0
Croatia,HRV,2021-02-11,112774.0,64775.0,47969.0,0,0,2467.0,2.76,1.59,1.18,0,604.0
Croatia,HRV,2021-02-15,120603.0,67825.0,52778.0,0,0,2819.0,2.95,1.66,1.29,0,691.0
Croatia,HRV,2021-02-18,142222.0,87169.0,55053.0,0,0,4207.0,3.48,2.14,1.35,0,1031.0
Croatia,HRV,2021-02-22,166146.0,108311.0,57835.0,0,0,6506.0,4.07,2.65,1.42,0,1594.0
Croatia,HRV,2021-02-24,184076.0,125771.0,58305.0,0,0,7009.0,4.51,3.08,1.43,0,1717.0
Croatia,HRV,2021-02-25,194267.0,135756.0,58511.0,0,10191.0,7435.0,4.76,3.33,1.43,0,1822.0
Croatia,HRV,2021-03-01,213068.0,153085.0,59983.0,0,0,6703.0,5.22,3.75,1.47,0,1642.0
Croatia,HRV,2021-03-04,242000.0,182000.0,60000.0,0,0,6819.0,5.93,4.46,1.47,0,1671.0
Croatia,HRV,2021-03-08,265223.0,202167.0,63056.0,0,0,7451.0,6.5,4.95,1.54,0,1825.0
Croatia,HRV,2021-03-12,300956.0,233423.0,67533.0,0,0,7593.0,7.37,5.72,1.65,0,1860.0
Croatia,HRV,2021-03-19,365082.0,288622.0,76460.0,0,0,9161.0,8.94,7.07,1.87,0,2244.0
Croatia,HRV,2021-03-22,390657.0,311448.0,79209.0,0,0,8888.0,9.57,7.63,1.94,0,2178.0
Croatia,HRV,2021-03-26,416745.0,335916.0,80829.0,0,0,7380.0,10.21,8.23,1.98,0,1808.0
Croatia,HRV,2021-03-28,430396.0,348648.0,81748.0,0,0,6895.0,10.54,8.54,2.0,0,1689.0
Croatia,HRV,2021-03-31,476499.0,385724.0,89313.0,0,0,10400.0,11.67,9.45,2.19,0,2548.0
Croatia,HRV,2021-04-01,498417.0,404518.0,92380.0,0,21918.0,12599.0,12.21,9.91,2.26,0,3087.0
Croatia,HRV,2021-04-02,517112.0,419431.0,96047.0,0,18695.0,14338.0,12.67,10.28,2.35,0,3513.0
Croatia,HRV,2021-04-04,524371.0,426037.0,98334.0,0,0,13425.0,12.85,10.44,2.41,0,3289.0
Croatia,HRV,2021-04-06,526414.0,427387.0,99027.0,0,0,9326.0,12.9,10.47,2.43,0,2285.0
Croatia,HRV,2021-04-07,533409.0,432601.0,100808.0,0,6995.0,8130.0,13.07,10.6,2.47,0,1992.0
Croatia,HRV,2021-04-08,543436.0,440890.0,102546.0,0,10027.0,6431.0,13.31,10.8,2.51,0,1576.0
Croatia,HRV,2021-04-09,565785.0,458762.0,107023.0,0,22349.0,6953.0,13.86,11.24,2.62,0,1703.0
Croatia,HRV,2021-04-10,583931.0,473522.0,110409.0,0,18146.0,9027.0,14.31,11.6,2.71,0,2212.0
Croatia,HRV,2021-04-11,588183.0,477617.0,110566.0,0,4252.0,9116.0,14.41,11.7,2.71,0,2233.0
Croatia,HRV,2021-04-12,595369.0,483825.0,111544.0,0,7186.0,9997.0,14.59,11.85,2.73,0,2449.0
Croatia,HRV,2021-04-13,605423.0,491601.0,113822.0,0,10054.0,11287.0,14.83,12.04,2.79,0,2765.0
Croatia,HRV,2021-04-14,617516.0,500233.0,117283.0,0,12093.0,12015.0,15.13,12.26,2.87,0,2944.0
Croatia,HRV,2021-04-15,643834.0,519375.0,124459.0,0,26318.0,14343.0,15.77,12.72,3.05,0,3514.0
Croatia,HRV,2021-04-16,671839.0,539487.0,132352.0,0,28005.0,15151.0,16.46,13.22,3.24,0,3712.0
Croatia,HRV,2021-04-17,691265.0,552559.0,138706.0,0,19426.0,15333.0,16.94,13.54,3.4,0,3757.0
Croatia,HRV,2021-04-18,693530.0,553883.0,139647.0,0,2265.0,15050.0,16.99,13.57,3.42,0,3687.0
Croatia,HRV,2021-04-19,698032.0,556969.0,141063.0,0,4502.0,14666.0,17.1,13.65,3.46,0,3593.0
Croatia,HRV,2021-04-20,708960.0,565164.0,143796.0,0,10928.0,14791.0,17.37,13.85,3.52,0,3624.0
Croatia,HRV,2021-04-21,726315.0,578273.0,148042.0,0,17355.0,15543.0,17.79,14.17,3.63,0,3808.0
Croatia,HRV,2021-04-22,746878.0,593972.0,152906.0,0,20563.0,14721.0,18.3,14.55,3.75,0,3607.0
Croatia,HRV,2021-04-23,770221.0,611792.0,158429.0,0,23343.0,14055.0,18.87,14.99,3.88,0,3443.0
Croatia,HRV,2021-04-24,785869.0,621077.0,164792.0,0,15648.0,13515.0,19.25,15.22,4.04,0,3311.0
Croatia,HRV,2021-04-25,795597.0,627216.0,168381.0,0,9728.0,14581.0,19.49,15.37,4.13,0,3572.0
Croatia,HRV,2021-04-26,798717.0,629108.0,169609.0,0,3120.0,14384.0,19.57,15.41,4.16,0,3524.0
Croatia,HRV,2021-04-27,812984.0,639564.0,173420.0,0,14267.0,14861.0,19.92,15.67,4.25,0,3641.0
Croatia,HRV,2021-04-28,825839.0,648709.0,177130.0,0,12855.0,14218.0,20.23,15.89,4.34,0,3483.0
Croatia,HRV,2021-04-29,872726.0,682757.0,189969.0,0,46887.0,17978.0,21.38,16.73,4.65,0,4405.0
Croatia,HRV,2021-04-30,901120.0,702470.0,198650.0,0,28394.0,18700.0,22.08,17.21,4.87,0,4581.0
Croatia,HRV,2021-05-01,907575.0,707057.0,200518.0,0,6455.0,17387.0,22.24,17.32,4.91,0,4260.0
Croatia,HRV,2021-05-02,908839.0,708137.0,200702.0,0,1264.0,16177.0,22.27,17.35,4.92,0,3963.0
Croatia,HRV,2021-05-03,921527.0,716861.0,204666.0,0,12688.0,17544.0,22.58,17.56,5.01,0,4298.0
Croatia,HRV,2021-05-04,944398.0,734556.0,209842.0,0,22871.0,18773.0,23.14,18.0,5.14,0,4599.0
Croatia,HRV,2021-05-05,979181.0,760805.0,218376.0,0,34783.0,21906.0,23.99,18.64,5.35,0,5367.0
Croatia,HRV,2021-05-06,1025701.0,796909.0,228792.0,0,46520.0,21854.0,25.13,19.52,5.61,0,5354.0
Croatia,HRV,2021-05-07,1078760.0,835320.0,243440.0,0,53059.0,25377.0,26.43,20.47,5.96,0,6217.0
Croatia,HRV,2021-05-08,1117709.0,867621.0,250088.0,0,38949.0,30019.0,27.38,21.26,6.13,0,7355.0
Croatia,HRV,2021-05-09,1131607.0,879312.0,252295.0,0,13898.0,31824.0,27.72,21.54,6.18,0,7797.0
Croatia,HRV,2021-05-10,1154319.0,894881.0,259438.0,0,22712.0,33256.0,28.28,21.92,6.36,0,8148.0
Croatia,HRV,2021-05-11,1186581.0,919139.0,267442.0,0,32262.0,34598.0,29.07,22.52,6.55,0,8476.0
Croatia,HRV,2021-05-13,1268281.0,980177.0,288104.0,0,0,34654.0,31.07,24.01,7.06,0,8490.0
Croatia,HRV,2021-05-14,1310456.0,1009609.0,300847.0,0,42175.0,33099.0,32.11,24.74,7.37,0,8109.0
Croatia,HRV,2021-05-15,1346991.0,1039233.0,307758.0,0,36535.0,32755.0,33.0,25.46,7.54,0,8025.0
Croatia,HRV,2021-05-16,1349447.0,1041215.0,308232.0,0,2456.0,31120.0,33.06,25.51,7.55,0,7624.0
Croatia,HRV,2021-05-17,1369969.0,1052032.0,317937.0,0,20522.0,30807.0,33.56,25.77,7.79,0,7548.0
Croatia,HRV,2021-05-18,1406279.0,1078103.0,328176.0,0,36310.0,31385.0,34.45,26.41,8.04,0,7689.0
Croatia,HRV,2021-05-19,1450169.0,1109161.0,341008.0,0,43890.0,31820.0,35.53,27.17,8.35,0,7796.0
Croatia,HRV,2021-05-21,1549368.0,1157655.0,391713.0,0,0,34130.0,37.96,28.36,9.6,0,8362.0
Croatia,HRV,2021-05-22,1581292.0,1179998.0,401294.0,0,31924.0,33472.0,38.74,28.91,9.83,0,8201.0
Croatia,HRV,2021-05-23,1582821.0,1181255.0,401566.0,0,1529.0,33339.0,38.78,28.94,9.84,0,8168.0
Croatia,HRV,2021-05-24,1605287.0,1195088.0,410199.0,0,22466.0,33617.0,39.33,29.28,10.05,0,8236.0
Croatia,HRV,2021-05-25,1608291.0,1197164.0,411127.0,0,3004.0,28859.0,39.4,29.33,10.07,0,7070.0
Croatia,HRV,2021-05-26,1645332.0,1221109.0,424223.0,0,37041.0,27880.0,40.31,29.92,10.39,0,6831.0
Croatia,HRV,2021-05-27,1686585.0,1240309.0,446276.0,0,41253.0,26688.0,41.32,30.39,10.93,0,6539.0
Croatia,HRV,2021-05-28,1722430.0,1254659.0,467771.0,0,35845.0,24723.0,42.2,30.74,11.46,0,6057.0
Croatia,HRV,2021-05-29,1748726.0,1270392.0,478334.0,0,26296.0,23919.0,42.84,31.12,11.72,0,5860.0
Croatia,HRV,2021-05-30,1751087.0,1272513.0,478574.0,0,2361.0,24038.0,42.9,31.18,11.72,0,5889.0
Croatia,HRV,2021-05-31,1773289.0,1280300.0,492989.0,0,22202.0,24000.0,43.45,31.37,12.08,0,5880.0
Croatia,HRV,2021-06-01,1803557.0,1293847.0,509710.0,0,30268.0,27895.0,44.19,31.7,12.49,0,6834.0
Croatia,HRV,2021-06-02,1847314.0,1312272.0,535042.0,0,43757.0,28855.0,45.26,32.15,13.11,0,7069.0
Croatia,HRV,2021-06-03,1855003.0,1317038.0,537965.0,0,7689.0,24060.0,45.45,32.27,13.18,0,5895.0
Croatia,HRV,2021-06-04,1885772.0,1329754.0,556018.0,0,30769.0,23335.0,46.2,32.58,13.62,0,5717.0
Croatia,HRV,2021-06-05,1902092.0,1337469.0,564623.0,0,16320.0,21909.0,46.6,32.77,13.83,0,5368.0
Croatia,HRV,2021-06-06,1903673.0,1338154.0,565519.0,0,1581.0,21798.0,46.64,32.78,13.86,0,5340.0
Croatia,HRV,2021-06-07,1920656.0,1345741.0,574915.0,0,16983.0,21052.0,47.06,32.97,14.09,0,5158.0
Croatia,HRV,2021-06-08,1947784.0,1357103.0,590681.0,0,27128.0,20604.0,47.72,33.25,14.47,0,5048.0
Croatia,HRV,2021-06-10,2042889.0,1386564.0,656325.0,0,0,26841.0,50.05,33.97,16.08,0,6576.0
Croatia,HRV,2021-06-11,2087157.0,1401647.0,685510.0,0,44268.0,28769.0,51.14,34.34,16.79,0,7048.0
Croatia,HRV,2021-06-13,2139816.0,1413933.0,725833.0,0,0,33735.0,52.43,34.64,17.78,0,8265.0
Croatia,HRV,2021-06-14,2164874.0,1419924.0,744950.0,0,25058.0,34888.0,53.04,34.79,18.25,0,8548.0
Croatia,HRV,2021-06-15,2196552.0,1427566.0,768986.0,0,31678.0,35538.0,53.82,34.98,18.84,0,8707.0
Croatia,HRV,2021-06-16,2219196.0,1428340.0,790856.0,0,22644.0,31980.0,54.37,34.99,19.38,0,7835.0
Croatia,HRV,2021-06-18,2318428.0,1442925.0,875503.0,0,0,33039.0,56.8,35.35,21.45,0,8095.0
Croatia,HRV,2021-06-20,2359472.0,1450798.0,908674.0,0,0,31379.0,57.81,35.54,22.26,0,7688.0
Croatia,HRV,2021-06-21,2379658.0,1455647.0,924011.0,0,20186.0,30683.0,58.3,35.66,22.64,0,7517.0
Croatia,HRV,2021-06-22,2389633.0,1456750.0,932833.0,0,9975.0,27583.0,58.55,35.69,22.85,0,6758.0
Croatia,HRV,2021-06-23,2424695.0,1462287.0,962408.0,0,35062.0,29357.0,59.4,35.83,23.58,0,7192.0
Croatia,HRV,2021-06-25,2502912.0,1472708.0,1030204.0,0,0,26355.0,61.32,36.08,25.24,0,6457.0
Croatia,HRV,2021-06-26,2524626.0,1476642.0,1047984.0,0,21714.0,26525.0,61.85,36.18,25.68,0,6499.0
Croatia,HRV,2021-06-27,2529612.0,1478516.0,1051096.0,0,4986.0,24306.0,61.98,36.22,25.75,0,5955.0
Croatia,HRV,2021-06-28,2545040.0,1482581.0,1062459.0,0,15428.0,23626.0,62.35,36.32,26.03,0,5788.0
Croatia,HRV,2021-06-29,2573481.0,1488707.0,1084774.0,0,28441.0,26264.0,63.05,36.47,26.58,0,6435.0
Croatia,HRV,2021-07-02,2633195.0,1500932.0,1132263.0,0,0,18612.0,64.51,36.77,27.74,0,4560.0
Croatia,HRV,2021-07-03,2664327.0,1506223.0,1158104.0,0,31132.0,19957.0,65.28,36.9,28.37,0,4889.0
Croatia,HRV,2021-07-04,2669307.0,1508083.0,1161224.0,0,4980.0,19956.0,65.4,36.95,28.45,0,4889.0
Croatia,HRV,2021-07-05,2687515.0,1511987.0,1175528.0,0,18208.0,20354.0,65.84,37.04,28.8,0,4987.0
Croatia,HRV,2021-07-06,2714126.0,1518820.0,1195306.0,0,26611.0,20092.0,66.5,37.21,29.28,0,4923.0
Croatia,HRV,2021-07-07,2741251.0,1526876.0,1214375.0,0,27125.0,21124.0,67.16,37.41,29.75,0,5175.0
Croatia,HRV,2021-07-09,2792456.0,1543689.0,1248767.0,0,0,22752.0,68.41,37.82,30.59,0,5574.0
Croatia,HRV,2021-07-10,2814234.0,1550632.0,1263602.0,0,21778.0,21415.0,68.95,37.99,30.96,0,5247.0
Croatia,HRV,2021-07-11,2817143.0,1552689.0,1264454.0,0,2909.0,21119.0,69.02,38.04,30.98,0,5174.0
Croatia,HRV,2021-07-12,2833080.0,1557706.0,1275374.0,0,15937.0,20795.0,69.41,38.16,31.25,0,5095.0
Croatia,HRV,2021-07-13,2848709.0,1562081.0,1286628.0,0,15629.0,19226.0,69.79,38.27,31.52,0,4710.0
Croatia,HRV,2021-07-14,2870866.0,1569371.0,1301495.0,0,22157.0,18516.0,70.34,38.45,31.89,0,4536.0
Croatia,HRV,2021-07-16,2906350.0,1584407.0,1321943.0,0,0,16271.0,71.21,38.82,32.39,0,3986.0
Croatia,HRV,2021-07-17,2915530.0,1588753.0,1326777.0,0,9180.0,14471.0,71.43,38.92,32.51,0,3545.0
Croatia,HRV,2021-07-18,2917001.0,1589579.0,1327422.0,0,1471.0,14265.0,71.47,38.94,32.52,0,3495.0
Croatia,HRV,2021-07-19,2930768.0,1593590.0,1337178.0,0,13767.0,13955.0,71.8,39.04,32.76,0,3419.0
Croatia,HRV,2021-07-20,2948798.0,1599146.0,1349652.0,0,18030.0,14298.0,72.25,39.18,33.07,0,3503.0
Croatia,HRV,2021-07-21,2965335.0,1604513.0,1360822.0,0,16537.0,13496.0,72.65,39.31,33.34,0,3307.0
Croatia,HRV,2021-07-22,2980716.0,1610989.0,1369727.0,0,15381.0,13158.0,73.03,39.47,33.56,0,3224.0
Croatia,HRV,2021-07-23,2997335.0,1617306.0,1380029.0,0,16619.0,12998.0,73.43,39.62,33.81,0,3184.0
Croatia,HRV,2021-07-25,3008752.0,1620439.0,1388313.0,0,0,13107.0,73.71,39.7,34.01,0,3211.0
Croatia,HRV,2021-07-26,3018451.0,1623475.0,1394976.0,0,9699.0,12526.0,73.95,39.77,34.18,0,3069.0
Croatia,HRV,2021-07-27,3031563.0,1628084.0,1403479.0,0,13112.0,11824.0,74.27,39.89,34.39,0,2897.0
Croatia,HRV,2021-07-28,3042701.0,1632151.0,1410550.0,0,11138.0,11052.0,74.55,39.99,34.56,0,2708.0
Croatia,HRV,2021-07-30,3068657.0,1643402.0,1425255.0,0,0,10189.0,75.18,40.26,34.92,0,2496.0
Croatia,HRV,2021-07-31,3078364.0,1646466.0,1431898.0,0,9707.0,10760.0,75.42,40.34,35.08,0,2636.0
Croatia,HRV,2021-08-01,3080719.0,1647156.0,1433563.0,0,2355.0,10281.0,75.48,40.36,35.12,0,2519.0
Croatia,HRV,2021-08-02,3091467.0,1650326.0,1493859.0,0,10748.0,10431.0,75.74,40.43,36.6,0,2556.0
Croatia,HRV,2021-08-03,3099209.0,1653601.0,1498932.0,0,7742.0,9664.0,75.93,40.51,36.72,0,2368.0
Croatia,HRV,2021-08-04,3109586.0,1656936.0,1506706.0,0,10377.0,9555.0,76.18,40.59,36.91,0,2341.0
Croatia,HRV,2021-08-05,3110259.0,1657443.0,1506924.0,0,673.0,7797.0,76.2,40.61,36.92,0,1910.0
Croatia,HRV,2021-08-06,3118842.0,1660504.0,1513106.0,0,8583.0,7169.0,76.41,40.68,37.07,0,1756.0
Croatia,HRV,2021-08-07,3123548.0,1662342.0,1516479.0,0,4706.0,6455.0,76.53,40.73,37.15,0,1581.0
Croatia,HRV,2021-08-08,3125230.0,1663029.0,1517761.0,0,1682.0,6359.0,76.57,40.74,37.18,0,1558.0
Croatia,HRV,2021-08-09,3131892.0,1665334.0,1522586.0,0,6662.0,5775.0,76.73,40.8,37.3,0,1415.0
Croatia,HRV,2021-08-10,3140874.0,1667896.0,1529492.0,0,8982.0,5952.0,76.95,40.86,37.47,0,1458.0
Croatia,HRV,2021-08-11,3148900.0,1671367.0,1534745.0,0,8026.0,5616.0,77.15,40.95,37.6,0,1376.0
Croatia,HRV,2021-08-12,3157783.0,1674878.0,1540880.0,0,8883.0,6789.0,77.37,41.03,37.75,0,1663.0
Croatia,HRV,2021-08-13,3166258.0,1678479.0,1546645.0,0,8475.0,6774.0,77.57,41.12,37.89,0,1660.0
Croatia,HRV,2021-08-15,3170096.0,1679731.0,1549881.0,0,0,6409.0,77.67,41.15,37.97,0,1570.0
Croatia,HRV,2021-08-16,3176538.0,1682143.0,1554491.0,0,6442.0,6378.0,77.82,41.21,38.08,0,1563.0
Croatia,HRV,2021-08-17,3182592.0,1684554.0,1558636.0,0,6054.0,5960.0,77.97,41.27,38.19,0,1460.0
Croatia,HRV,2021-08-18,3191520.0,1688016.0,1564842.0,0,8928.0,6089.0,78.19,41.36,38.34,0,1492.0
Croatia,HRV,2021-08-19,3200638.0,1691778.0,1571296.0,0,9118.0,6122.0,78.42,41.45,38.5,0,1500.0
Croatia,HRV,2021-08-20,3208101.0,1694827.0,1576504.0,0,7463.0,5978.0,78.6,41.52,38.62,0,1465.0
Croatia,HRV,2021-08-21,3212084.0,1697152.0,1578699.0,0,3983.0,6272.0,78.7,41.58,38.68,0,1537.0
Croatia,HRV,2021-08-22,3212783.0,1697583.0,1579035.0,0,699.0,6098.0,78.71,41.59,38.69,0,1494.0
